ticker,cik,entity,revenue,concept,period,market_cap,as_of,rev_per_cap
CEVA,0001173489,"CEVA, INC.",109598000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,662732243.25,2025-11-03,0.16537297093398964
CF,0001324404,"CF INDUSTRIES HOLDINGS, INC.",7084000000.0,Revenues,CY2025,13490727570.24067,2025-11-02,0.5251014048809841
CFBK,0001070680,,,,,59112438.0,2020-06-06,
CFFI,0000913341,C & F FINANCIAL CORPORATION,140841000.0,Revenues,CY2025,224187589.1007614,2025-11-06,0.628228353607473
CFFN,0001490906,"Capitol Federal Financial, Inc.",16300000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,799591838.7666106,2025-10-30,0.020385400662847105
CFG,0000759944,CITIZENS FINANCIAL GROUP INC/RI,1635000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,21981544084.528206,2025-10-23,0.07438058007721128
CFNB,0000803016,,,,,154776293.91154385,2017-12-24,
CFOO,0001310630,China Foods Holdings Ltd.,327871.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,13445508.30434239,2025-11-05,0.024385169573255188
CFOR,0001293818,CAPFORCE INC.,30200000.0,Revenues,CY2025,158119188.27905464,2025-12-30,0.1909951621222714
CFR,0000039263,"CULLEN/FROST BANKERS, INC.",121572000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,7917798971.993774,2025-10-22,0.015354267067150236
CFTR-PA,0001666244,"Cantor Fitzgerald Income Trust, Inc.",97855264.0,Revenues,CY2025,,,
CG,0001527166,Carlyle Group Inc.,4779800000.0,Revenues,CY2025,18739931728.3961,2025-11-03,0.25505962717875336
CGAU,0001854640,,,,,1333698607.9698563,2025-03-31,
CGBD,0001544206,,,,,921493704.8692522,2025-11-02,
CGC,0001737927,,,,,272232553.9983916,2025-08-26,
CGEM,0001789972,,,,,454282070.17026377,2025-10-29,
CGEN,0001119774,Compugen Ltd,72764000.0,Revenues,CY2025,130730222.57572746,2025-03-31,0.5565966198661549
CGNT,0001824814,Cognyte Software Ltd.,400041000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,709763467.1876411,2025-05-01,0.5636257971759493
CGNX,0000851205,COGNEX CORP,994359000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,7688095821.616135,2025-09-27,0.1293374878606772
CGON,0001991792,"CG Oncology, Inc.",4040000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,2978992966.401085,2025-11-04,0.0013561629871455237
CGTL,0001967822,Creative Global Technology Holdings Limited,21150042.0,Revenues,CY2025,2472815592.288971,2024-12-29,0.008553020316578635
CGTX,0001455365,,,,,131515233.40725803,2025-11-02,
CHA,0002013649,Chagee Holdings Limited,1845734000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,,,
CHAI,0001649009,"CORE AI HOLDINGS, INC.",55239839.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,6742994.810545921,2025-03-31,8.192181745951501
CHCI,0001299969,"Comstock Holding Companies, Inc.",62861000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,52763909.4276638,2021-06-24,1.1913635794212465
CHCO,0000726854,CITY HOLDING COMPANY,74288000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,1708650638.4687576,2025-11-02,0.04347758302807572
CHCT,0001631569,COMMUNITY HEALTHCARE TRUST INC,121195000.0,Revenues,CY2025,395999747.3221054,2025-10-20,0.3060481750798195
CHD,0000313927,"CHURCH & DWIGHT CO., INC.",6203200000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,20526469161.104317,2025-10-28,0.3022049214267433
CHDN,0000020212,Churchill Downs Inc,2925900000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,6200391803.898544,2025-10-14,0.47188953416787593
CHE,0000019584,CHEMED CORPORATION,2529978000.0,Revenues,CY2025,6153351130.108337,2025-12-29,0.4111544988259847
CHEF,0001517175,"THE CHEFS’ WAREHOUSE, INC.",4149537000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2395213715.661232,2025-10-23,1.7324287068281348
CHEV,0001459188,,,,,58368048.5235157,2025-11-11,
CHGA,0001630212,Avalon GloboCare Corp.,1333403.0,Revenues,CY2024,7631866.94657445,2025-11-11,0.17471517904259268
CHGG,0001364954,"CHEGG, INC.",376908000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,114826603.20147991,2025-11-02,3.2824100817356787
CHH,0001046311,CHOICE HOTELS INTERNATIONAL INC /DE,1596793000.0,Revenues,CY2025,4357555477.439987,2025-10-29,0.366442379968986
CHKP,0001015922,CHECK POINT SOFTWARE TECHNOLOGIES LTD.,2725400000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,24699353563.731308,2025-03-31,0.11034296881364519
CHMG,0000763563,,,,,244912796.56272507,2025-10-30,
CHMI,0001571776,,,,,84705962.76247215,2025-11-05,
CHNR,0000793628,,,,,38203209.84061289,2025-03-31,
CHOW,0002041829,ChowChow Cloud International Holdings Limited,32207262.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,,,
CHPT,0001777393,"ChargePoint Holdings, Inc.",411224000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,185191347.79114723,2025-11-27,2.220535704852502
CHR,0001738758,"CHEER HOLDING, INC.",148835000.0,Revenues,CY2025,3776254500.0,2024-03-30,0.039413392291224016
CHRD,0001486159,Chord Energy Corporation,4877126000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,5166398645.441643,2025-10-30,0.9440088414979609
CHRN,0001549084,"EKSO BIONICS HOLDINGS, INC.",12799000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,12719407.261104584,2025-10-23,1.0062575823905575
CHRS,0001512762,"Coherus Oncology, Inc.",42172000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,201073187.96685934,2025-10-29,0.20973457687929403
CHRW,0001043277,"C.H. ROBINSON WORLDWIDE, INC.",16232763000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,15123935982.265503,2025-10-28,1.0733160348625332
CHT,0001132924,,,,,304169471927.2956,2025-03-31,
CHTR,0001091667,"Charter Communications, Inc.",54774000000.0,Revenues,CY2025,74930511374.29468,2016-09-28,0.7309972799517089
CHUC,0001134765,"CHARLIE’S HOLDINGS, INC.",20916000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,60333775.88432121,2025-11-18,0.3466714902793841
CI,0001739940,The Cigna Group,274900000000.0,Revenues,CY2025,81431749795.28961,2025-10-23,3.3758331448245693
CIA,0000024090,"CITIZENS, INC.",255616000.0,Revenues,CY2025,272832334.1848111,2025-10-30,0.9368977499083774
CIB,0002058897,,,,,,,
CIEN,0000936395,Ciena Corp,4769507000.0,Revenues,CY2025,28252086866.289368,2025-11-27,0.16881963525643187
CIFR,0001819989,Cipher Digital Inc.,223942000.0,Revenues,CY2025,8852792631.555256,2025-11-04,0.025296198535338103
CIG,0001157557,,,,,645151132.2587564,2020-03-30,
CIIT,0001557798,"TIANCI INTERNATIONAL, INC.",9282997.0,Revenues,CY2025,38535634.27499986,2026-01-01,0.24089384214501902
CIM,0001409493,,,,,1032058527.2777519,2025-10-29,
CIMG,0001527613,CIMG Inc.,10297778.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,220171470.5941583,2025-12-16,0.04677162746022566
CINF,0000020286,Cincinnati Financial Corporation,12631000000.0,Revenues,CY2025,24440069944.48947,2025-10-21,0.5168152148782178
CING,0001862150,,,,,16769379.281234741,2025-06-19,
CINT,0001868995,,,,,134316470.11961174,2025-03-31,
CION,0001534254,,,,,496387209.1513233,2025-10-28,
CIRC,0001605888,ATLANTIC INTERNATIONAL CORP.,435878730.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,143019948.38356018,2025-11-06,3.047677858413374
CIRX,0000813716,CirTran Corporation,3126891.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,97375.25836005062,2025-11-17,32.11176075588052
CISO,0001777319,"CISO GLOBAL, INC.",26605998.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,32105189.74930197,2025-11-06,0.8287133079653723
CITR,0000894556,CitroTech Inc.,2381407.0,Revenues,CY2025,,,
CIVB,0000944745,"Civista Bancshares, Inc.",19023000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,415999431.3414688,2025-10-30,0.04572842789389577
CIX,0001049606,COMPX INTERNATIONAL INC,158285000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,280226313.3594761,2025-10-29,0.5648470270418574
CIZN,0001075706,,,,,43473922.06727028,2024-06-27,
CJAX,0001763925,COJAX OIL and GAS CORPORATION,963621.0,Revenues,CY2025,50299079.57438111,2025-11-11,0.019157825712794993
CJMB,0002032545,CALLAN JMB INC.,5723178.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,16983251.339060783,2025-11-12,0.3369895366758734
CKX,0000352955,"CKX Lands, Inc.",838543.0,Revenues,CY2025,21578386.259923935,2025-10-30,0.03886032022502854
CL,0000021665,COLGATE-PALMOLIVE COMPANY,20382000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,64235317195.91199,2025-12-29,0.3173020838028513
CLAR,0000913277,CLARUS CORPORATION,250440000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,130182187.38851166,2025-10-22,1.9237654937583333
CLB,0001958086,CORE LABORATORIES INC.,526520000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,535058730.06456757,2025-10-16,0.9840415087451481
CLBT,0001854587,Cellebrite DI Ltd.,475675000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,3979992631.411274,2025-06-09,0.11951655293173982
CLBZ,0002050338,COLLAB Z INC.,1378149.0,Revenues,CY2025,,,
CLCS,0001569340,,,,,22493916.541148186,2025-02-11,
CLDI,0001855485,,,,,5276665.109292984,2025-11-02,
CLDT,0001476045,Chatham Lodging Trust,295075000.0,Revenues,CY2025,313462814.27095985,2025-11-04,0.9413397269665764
CLDX,0000744218,"Celldex Therapeutics, Inc.",1545000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1774382810.0822449,2025-10-26,0.0008707252973941893
CLEV,0001414382,"Concrete Leveling Systems, Inc.",703.0,Revenues,CY2025,13045885.720334888,2025-09-11,5.388672069265635e-05
CLF,0000764065,CLEVELAND-CLIFFS INC.,18610000000.0,Revenues,CY2025,6623969915.4801445,2025-10-21,2.809493436331683
CLFD,0000796505,"CLEARFIELD, INC.",150134000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,502402114.6834564,2025-10-30,0.29883234089210287
CLGN,0001631487,CollPlant Biotechnologies Ltd.,2371000.0,Revenues,CY2025,29552640.086090088,2025-03-31,0.08022971866787591
CLH,0000822818,"CLEAN HARBORS, INC.",6030837000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,13064366542.721527,2025-10-23,0.4616249077426509
CLIR,0001434524,CLEARSIGN TECHNOLOGIES CORPORATION,5234000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,304050695.5988045,2025-08-26,0.01721423458575564
CLLS,0001627281,,,,,190140689.49272776,2024-03-30,
CLMB,0000945983,"Climb Global Solutions, Inc.",652517000.0,Revenues,CY2025,154053085.93982697,2025-10-29,4.235663284634705
CLMT,0002013745,"Calumet, Inc. /DE",4137100000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1692536007.6460094,2025-11-06,2.4443202279364837
CLNE,0001368265,CLEAN ENERGY FUELS CORP.,424833000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,627167134.7556458,2025-10-29,0.6773840280478372
CLNN,0001822791,Clene Inc.,200000.0,Revenues,CY2025,97807660.33889008,2025-11-09,0.0020448296105543017
CLNV,0001391426,CLEAN VISION CORPORATION,231040.0,Revenues,CY2024,10171710.058415413,2025-11-17,0.022713978148527002
CLOQ,0001437517,"CYBERLOQ TECHNOLOGIES, INC.",15000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2024,26322451.192235082,2025-11-12,0.0005698557436939947
CLOW,0001619227,,,,,653755.5251147784,2025-10-06,
CLPR,0001649096,CLIPPER REALTY INC.,153202000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,62002735.25413084,2025-11-05,2.470890991696905
CLPS,0001724542,CLPS Incorporation,164481414.0,Revenues,CY2025,23883991.161764145,2026-01-04,6.886680408060028
CLPT,0001285550,"CLEARPOINT NEURO, INC.",36971000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,498048358.8530388,2025-11-04,0.07423174746552912
CLRB,0001279704,,,,,11299821.478233337,2025-11-10,
CLRI,0001362516,"CLEARTRONIC, INC.",4103388.0,Revenues,CY2025,3260956.6566585284,2025-10-27,1.2583387122368879
CLRO,0000840715,CLEARONE INC,0.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,10370809.053078175,2025-11-12,0.0
CLS,0001030894,CELESTICA INC.,12390900000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,30448001938.18152,2025-10-21,0.40695281172003356
CLSDQ,0001539029,"Clearside Biomedical, Inc.",1664000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2024,,,
CLSK,0000827876,"CleanSpark, Inc.",766314000.0,Revenues,CY2025,4972365177.694721,2025-10-30,0.15411458583886173
CLST,0001849867,,,,,57984098.59728813,2025-11-06,
CLUS,0001346287,CLUSTER GROUP HOLDINGS LIMITED CO.,0.0,Revenues,CY2025,8000879800.0,2025-12-29,0.0
CLVT,0001764046,CLARIVATE PLC,2455200000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2242264953.2973003,2025-12-29,1.094964266550915
CLW,0001441236,CLEARWATER PAPER CORPORATION,1555400000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,320955594.8345947,2025-10-26,4.846153253074087
CLWT,0001026662,EURO TECH HOLDINGS COMPANY LIMITED,13265000.0,Revenues,CY2025,8410766.167559266,2025-03-31,1.5771452606973844
CLX,0000021076,THE CLOROX COMPANY,7104000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,14663675569.808258,2025-10-21,0.4844624368686092
CLYM,0001768446,,,,,140949322.83000946,2025-10-29,
CM,0001045520,,,,,60522995625.55958,2025-01-29,
CMBMF,0001738177,CAMBIUM NETWORKS CORP,159645000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,39541330.52661514,2025-02-06,4.037421044609095
CMBT,0001604481,,,,,1997824377.2534466,2025-03-31,
CMC,0000022444,COMMERCIAL METALS Co,7798480000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,6678894520.149078,2025-09-18,1.1676303580590057
CMCAF,0001865248,,,,,,,
CMCL,0000766011,,,,,239989775.0621376,2025-03-31,
CMCO,0001005229,COLUMBUS McKINNON CORP,1193451000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,452423931.75,2025-10-26,2.6379042226693614
CMCT,0000908311,CREATIVE MEDIA & COMMUNITY TRUST CORPORATION,39642000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,442199702.0,2025-10-30,0.0896472788667777
CMG,0001058090,"CHIPOTLE MEXICAN GRILL, INC.",11925601000.0,Revenues,CY2025,56129446918.411255,2025-10-19,0.21246603440320438
CMI,0000026172,CUMMINS INC.,33670000000.0,Revenues,CY2025,71038979265.93542,2025-12-29,0.4739651434736397
CMMB,0001534248,,,,,1644296529.5525837,2025-03-31,
CMND,0001892500,,,,,2337321928.0,2025-01-29,
CMP,0001227654,"Compass Minerals International, Inc.",1243900000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,712876050.6029606,2025-11-05,1.744903618164605
CMPR,0001262976,Cimpress plc,3403079000.0,Revenues,CY2025,1694335870.4368973,2025-11-02,2.008503189584536
CMPS,0001816590,,,,,602511158.0492783,2025-10-26,
CMPX,0001738021,"Compass Therapeutics, Inc.",0.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,517176543.83876467,2025-11-02,0.0
CMRC,0001626450,"Commerce.com, Inc.",342349000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,389950430.2404022,2025-10-27,0.8779295352718134
CMRE,0001503584,COSTAMARE INC.,877900000.0,Revenues,CY2025,1175185323.5798244,2021-03-31,0.7470311127829267
CMRF,0001498547,"CIM REAL ESTATE FINANCE TRUST, INC.",416004000.0,Revenues,CY2025,2375081924.9153137,2022-06-19,0.17515353707844544
CMS,0000811156,CMS ENERGY CORPORATION,8305000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,22177763209.290802,2025-10-12,0.3744741938862813
CMT,0001026655,"CORE MOLDING TECHNOLOGIES, INC.",273798000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,158645113.01839066,2025-11-02,1.7258520908126584
CMTG,0001666291,"Claros Mortgage Trust, Inc.",187828000.0,Revenues,CY2025,433448189.7655349,2025-11-03,0.43333437406118086
CMTL,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,499528000.0,Revenues,CY2025,57320764.25167537,2025-09-01,8.714608162004746
CMTV,0000718413,,,,,131350864.47346497,2025-11-02,
CNA,0000021175,CNA FINANCIAL CORPORATION,1577000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,11922810619.448689,2025-10-29,0.13226747034189834
CNBX,0001343009,CNBX PHARMACEUTICALS INC.,0.0,Revenues,CY2025,32378.972045484,2025-10-12,0.0
CNC,0001071739,Centene Corporation,174581000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,17729900550.590515,2025-10-21,9.846699337193145
CNCK,0001913847,,,,,657997093.2259798,2025-06-29,
CNDT,0001677703,CONDUENT INC,3042000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,372818675.3478656,2025-10-29,8.15946249785262
CNET,0001376321,ZW DATA ACTION TECHNOLOGIES INC.,4614000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,3129638.8329190016,2025-08-18,1.4742915225449642
CNEY,0001780785,CN ENERGY GROUP. INC.,35573432.0,Revenues,CY2025,2793468.731893122,2025-12-29,12.734501587169023
CNF,0001733868,,,,,10698817533.620186,2025-03-31,
CNFN,0001352952,CFN ENTERPRISES INC.,36297.0,Revenues,CY2025,23523485.708369255,2025-11-12,0.001543011118759757
CNH,0001567094,CNH INDUSTRIAL N.V.,15346000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,11703740260.439083,2025-12-29,1.311204765187114
CNI,0000016868,,,,,61286244587.50449,2025-03-31,
CNK,0001385280,"Cinemark Holdings, Inc.",3115000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1381274472.466937,2023-01-26,2.2551636637696295
CNL,0001953575,,,,,674363154.9568176,2025-03-31,
CNMD,0000816956,CONMED CORPORATION,1374724000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1478408980.9231224,2025-10-26,0.9298671867791406
CNNE,0001704720,"CANNAE HOLDINGS, INC.",423600000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,975217920.6028175,2025-11-06,0.43436445439615945
CNO,0001224608,"CNO Financial Group, Inc.",4487400000.0,Revenues,CY2025,3899571660.448082,2025-10-28,1.1507417713371046
CNOB,0000712771,,,,,1223575750.750618,2025-11-09,
CNP,0001130310,CENTERPOINT ENERGY INC,9337000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,25879563365.4429,2025-10-19,0.3607866125155627
CNQ,0001017413,,,,,64772275195.54138,2025-03-31,
CNR,0001710366,"Core Natural Resources, Inc.",4164775000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,4042573149.383583,2025-10-29,1.030228729598882
CNS,0001284812,"COHEN & STEERS, INC.",556116000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,3605973781.9111633,2025-10-23,0.15422075523390494
CNSP,0001729427,,,,,3786482.28767395,2025-11-12,
CNTB,0001835268,Connect Biopharma Holdings Limited,64000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,88207379.94886184,2025-10-29,0.0007255628728242915
CNTM,0001895249,"CONNECTM TECHNOLOGY SOLUTIONS, INC.",35836809.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1031487423.8749142,2025-12-14,0.03474284627278775
CNTN,0001861657,,,,,19421701.95523119,2025-11-09,
CNTX,0001842952,,,,,97777574.4542005,2025-11-02,
CNTY,0000911147,"CENTURY CASINOS, INC.",572975000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,57639159.03166437,2025-11-02,9.940724494006465
CNVS,0001173204,Cineverse Corp.,65733000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,57140925.61160326,2025-09-18,1.1503663844509373
CNX,0001070412,CNX Resources Corporation,2239134000.0,Revenues,CY2025,4615901712.084961,2025-10-13,0.4850913515202653
CNXC,0001803599,CONCENTRIX CORPORATION,9825771000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,2635979976.7597313,2025-12-29,3.7275590431753933
CNXN,0001050377,"PC CONNECTION, INC.",2872746000.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,1586304895.8178368,2025-10-21,1.8109671145652768
COBA,0001727255,CHILEAN COBALT CORP.,0.0,Revenues,CY2025,14138196.60641402,2025-11-12,0.0
COCH,0001840877,"Envoy Medical, Inc.",241000.0,Revenues,CY2025,17324350.4139297,2025-10-28,0.013911055493672256
COCO,0001482981,"The Vita Coco Company, Inc.",609780000.0,RevenueFromContractWithCustomerIncludingAssessedTax,CY2025,2253883593.387993,2025-10-26,0.2705463590883107
COCP,0001412486,,,,,10874397.372982979,2025-11-10,
CODA,0001334325,"CODA OCTOPUS GROUP, INC.",26563126.0,RevenueFromContractWithCustomerExcludingAssessedTax,CY2025,102252202.74644089,2025-12-14,0.2597804769631194
